,MU_Partial,OSPAN_Partial,RAPM
47,-0.3014140600625004,0.5247992236145933,0.16424589592824848
48,0.27368327614379,-0.6459067367564225,0.5568336471713803
49,-0.5043895904882496,0.7064604933273371,0.5568336471713803
50,1.5648331780186955,-0.21193814799820113,1.3420091496576434
51,-0.00822718278086217,-0.10092292761819102,0.16424589592824848
52,-1.8801126300405504,-4.00664022644218,-1.406105109044278
53,0.5048498524620038,0.6660913222800596,-0.6209296065580149
54,-1.7842630740061691,0.0,-1.7986928602874097
55,-0.2393937590990762,-0.030276878285456183,-0.22834185531488307
56,-0.3014140600625004,-1.3826441083692158,-1.0135173578011465
57,-1.474161569189052,-0.9083063485637181,-1.406105109044278
58,0.606337617674878,-1.009229276181909,1.7345969009007751
59,-0.5269424272022217,-2.0487354306492755,0.9494213984145116
60,-1.468523360010559,-0.4642454670436787,-1.0135173578011465
61,0.8205895664576139,0.09083063485637079,-0.22834185531488307
62,-0.284499432527021,0.46424546704367753,0.5568336471713803
63,0.44846776067707356,0.5752606874236887,0.9494213984145116
64,2.4669466465775827,0.42387629599640225,-1.0135173578011465
65,0.6683579186383025,0.9183986413255372,0.16424589592824848
66,-1.3501209672622048,-1.7055974767474271,-1.0135173578011465
67,-0.9441699064107066,0.8679371775164416,0.16424589592824848
68,0.7134635920662473,-0.5449838091382315,-1.0135173578011465
69,1.846743636943347,1.291813473512844,-2.191280611530541
70,-1.1527836460149483,-2.2707658714092958,-0.6209296065580149
71,2.2808857436873113,1.1202444965619192,2.1271846521439066
72,-0.391625406918389,0.6156298584709641,-0.22834185531488307
73,-1.0794869266945386,-1.5542130853201406,0.5568336471713803
74,0.16091909257392964,-0.030276878285456183,1.3420091496576434
75,-1.2599096204063163,-0.2926764900927539,0.16424589592824848
76,-0.0025889736023691516,0.9183986413255372,-1.0135173578011465
77,-0.7524707943419428,0.38350712494912587,0.5568336471713803
78,0.4371913423200875,1.1202444965619192,0.9494213984145116
79,-1.1584218551934415,-1.8872587464601698,-0.22834185531488307
80,1.311113764986509,0.46424546704367753,0.16424589592824848
81,-0.9779991614816641,0.7064604933273371,-1.0135173578011465
82,1.9933370755841662,0.5651683946618685,2.1271846521439066
83,-1.2486332020493303,-0.3330456611400292,-1.406105109044278
84,-1.186612901085907,0.2825841973309348,0.5568336471713803
85,2.015889912298138,-0.3330456611400292,-1.406105109044278
86,-0.41417824363236105,0.8477525919928034,0.16424589592824848
87,-0.36907257020441625,0.11101522038001012,-1.406105109044278
88,0.11581341914598485,-2.704734460167517,0.16424589592824848
89,-0.5325806363807147,0.49452234532913486,1.3420091496576434
90,0.7698456838511775,0.09083063485637079,-1.0135173578011465
91,0.3526182046426929,0.8477525919928034,-1.406105109044278
92,-0.3014140600625004,0.5046146380909551,0.16424589592824848
93,0.4992116432835113,0.7468296643746124,0.5568336471713803
94,0.3413417862857062,-0.1816612697127427,0.16424589592824848
95,1.0066504693478855,-0.4642454670436787,0.5568336471713803
96,1.096861816203773,-0.6257221512327832,1.7345969009007751
97,-0.31832868759797944,-0.12110751314182922,-0.6209296065580149
